"","AA","A","B","C","D","E","FF","G","Volume"
"114","48010",0,0,0,0.000869565217391304,0.00260869565217391,0.00347826086956522,0.00434782608695652,419592.984422733
"115","48011",0,0,0,0.00434782608695652,0.00434782608695652,0.00173913043478261,0.00347826086956522,2942428.37306922
"116","48012",0.00782608695652174,0,0,0.00782608695652174,0.00869565217391304,0.011304347826087,0.00956521739130435,3894374.38751135
"117","48013",0.00782608695652174,0.011304347826087,0.00173913043478261,0.0426086956521739,0.0278260869565217,0.0165217391304348,0.00347826086956522,4356575.13644237
"118","48014",0,0.00869565217391304,0.000966183574879227,0.0483091787439614,0.0135265700483092,0.00289855072463768,0,2634593.99370938
"119","48015",0,0,0,0.0102766798418972,0,0,0,778085.811192597
"120","48016",0,0,0,0.00695652173913044,0,0,0,733620.150708694
"121","48499",0,0,0,0,0.000790513833992095,0.000790513833992095,0,2780420.20786095
"122","48500",0.00386473429951691,0,0,0.000966183574879227,0.00869565217391304,0.01256038647343,0.0106280193236715,3804249.06957179
"123","48501",0.00579710144927536,0.0123188405797101,0.00144927536231884,0.0492753623188406,0.0456521739130435,0.0318840579710145,0.00289855072463768,4886571.29421508
"124","48502",0.000966183574879227,0.00676328502415459,0,0.0859903381642512,0.0135265700483092,0.00869565217391304,0,3964396.62549081
"125","48503",0,0.000966183574879227,0,0.0144927536231884,0,0,0,814403.636290413
"126","48504",0,0,0,0.00579710144927536,0,0,0,799575.4376357
"127","49023",0.00072463768115942,0,0,0,0.00217391304347826,0.0036231884057971,0.0072463768115942,3410018.13780815
"128","49024",0.00217391304347826,0,0,0.00144927536231884,0.0123188405797101,0.0130434782608696,0.0152173913043478,4379699.43825271
"129","49025",0.00108695652173913,0.00434782608695652,0,0.0326086956521739,0.0315217391304348,0.0260869565217391,0.0141304347826087,4499811.86596996
"130","49026",0.00869565217391304,0.00869565217391304,0.00217391304347826,0.0771739130434783,0.0380434782608696,0.0217391304347826,0.00434782608695652,4121180.96579215
"131","49027",0,0,0,0.00483091787439614,0.000966183574879227,0.000966183574879227,0,652824.225459187
"132","49572",0,0,0,0,0.00632411067193676,0.00474308300395257,0.00237154150197628,4255834.82068138
"133","49573",0,0,0,0.0104347826086957,0.0121739130434783,0.00347826086956522,0.00434782608695652,3624159.48205011
"134","49574",0.000790513833992095,0,0,0.0102766798418972,0.00711462450592885,0.0102766798418972,0.00474308300395257,3760107.49227539
"135","49575",0.00579710144927536,0.000966183574879227,0,0.0328502415458937,0.0154589371980676,0.0115942028985507,0.00579710144927536,4244238.16542655
"136","49576",0,0,0,0.000966183574879227,0.000966183574879227,0,0,831039.611712347
"137","50119",0,0,0,0.00316205533596838,0.00316205533596838,0.00316205533596838,0.00316205533596838,3583230.2925812
"138","50120",0,0,0,0.00237154150197628,0.00474308300395257,0.00553359683794466,0.00474308300395257,4214692.34638369
"139","50121",0.00158102766798419,0,0,0.00316205533596838,0.00474308300395257,0.00474308300395257,0.00553359683794466,3858329.83556652
"140","50693",0,0,0,0,0.000966183574879227,0,0,939509.034548447
"141","50694",0,0,0,0,0.00260869565217391,0.00173913043478261,0.00260869565217391,4995429.5612996
"142","50695",0,0,0,0,0,0.00395256916996047,0.000790513833992095,3940755.94434631
"143","51228",0,0,0,0,0.000790513833992095,0,0.000790513833992095,497453.894791736
"144","51229",0,0,0,0.000790513833992095,0.000790513833992095,0.00158102766798419,0.000790513833992095,4445104.68692689
"145","51230",0,0,0,0,0.00108695652173913,0,0.00108695652173913,5358059.39755368
"146","51764",0,0,0,0,0,0.000869565217391304,0,447084.172515324
"147","51765",0,0,0,0.00173913043478261,0.000869565217391304,0,0,794728.33175497
"148","52301",0,0,0,0.00347826086956522,0.000869565217391304,0,0,3848731.55072391
"149","52865",0,0,0,0.00072463768115942,0.00072463768115942,0,0,2340958.05682333
"150","52866",0,0,0,0.00347826086956522,0.00173913043478261,0,0,3796548.58205729
"151","52867",0,0,0,0.00289855072463768,0.000966183574879227,0,0,4336984.71723335
"152","53471",0,0,0,0.00347826086956522,0,0,0,2111362.19895559
"153","54078",0,0,0,0,0.000790513833992095,0.000790513833992095,0,320089.995458225
"154","54079",0,0,0,0.00173913043478261,0.00173913043478261,0,0,3020102.40381045
"155","54667",0,0,0,0.00237154150197628,0.000790513833992095,0.00316205533596838,0,2487561.84136942
"156","54668",0,0,0,0.00632411067193676,0.000790513833992095,0,0,2237845.19825643
"157","55251",0,0,0,0,0,0.00158102766798419,0,1686957.21961108
"158","55252",0,0,0,0.00289855072463768,0,0.00289855072463768,0,2878676.94198663
"159","55877",0,0,0,0,0,0.00347826086956522,0,3623858.7279742
"160","55878",0,0,0,0.00237154150197628,0.00158102766798419,0.00316205533596838,0,3937857.0711739
"161","56564",0,0,0,0,0.000966183574879227,0.00193236714975845,0,2432100.25789279
"162","56565",0,0,0,0,0.00173913043478261,0.000869565217391304,0,3958788.63371167
"163","57257",0,0,0,0,0.00173913043478261,0,0,2212985.32647664
"164","57258",0,0,0,0,0.000869565217391304,0.000869565217391304,0,2671125.70879103
"165","57969",0,0,0,0,0.00158102766798419,0,0,2230584.56120333
"166","58669",0,0,0,0.00173913043478261,0.000869565217391304,0,0,2375157.58491859
"167","59404",0,0,0,0.000668896321070234,0,0,0,3514541.02137287
"168","A",0.0420289855072464,0.00289855072463768,0,0.0753623188405797,0.123188405797101,0.140579710144928,0.105797101449275,1388290.93505859
"169","B",0.0211913728175282,0.0764464224580623,0.0104416295789113,0.196097226977063,0.127969873331051,0.139335843889079,0.0326600479287915,1463419.96582031
"170","C",0.0232919254658385,0.0748447204968944,0.00962732919254659,0.196894409937888,0.125776397515528,0.147204968944099,0.0326086956521739,166141.625976562
"171","D",0.00829354109072631,0.0727318421713999,0.0102538326212616,0.217743151545614,0.0908771048002011,0.0592611208846444,0.0157828600150792,14366612.3071289
"172","E",0.0279801058880154,0.0342050377025509,0.00577570993101235,0.154115193325846,0.155462858976416,0.167110540670624,0.0795122733836034,9646214.72167969
"173","FF",0.0695234113712375,0.0224080267558528,0.00196488294314381,0.122198996655518,0.135493311036789,0.183988294314381,0.0686036789297659,9345573.28857422
"174","G",0.0128146453089245,0.0022883295194508,0,0.0265446224256293,0.0530892448512586,0.0659038901601831,0.0892448512585812,7147078.04443359
